ParentID,ParentSMILES,FragmentSMILES,MetaText
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[1*]C(=O)C=C,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[5*]N[5*],"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[16*]c1cc([16*])c([16*])cc1[16*],"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[5*]N[5*],"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[14*]c1ncc([16*])c([14*])n1,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[1*]C([6*])=O,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[3*]O[3*],"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[4*]C(C)C,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[16*]c1cn(C)c2ccccc12,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[3*]OC,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[5*]N([5*])C,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[4*]CC[4*],"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,[5*]N(C)C,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[1*]C(C)=O,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[3*]O[3*],<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[15*]C1CC2(O)C([15*])C3C4([15*])COC4CC(O)C3(C)C(=O)C([15*])C(=C1C)C2(C)C,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[3*]O[3*],<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[1*]C(C)=O,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[3*]O[3*],<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[1*]C([6*])=O,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[16*]c1ccccc1,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[3*]O[3*],<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nab-Paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,[1*]C(=O)C(O)C([4*])[8*],<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
