Product,EMA,FDA,EN,Other,WHO,Year,Generic,DrugBank ID,ATC,ChEMBL,Indications,Targets,Last Update,SMILES,MolWeight,LogP,NumHDonors,NumHAcceptors,SMILES_cleaned,MetaText
Methotrexate,Y,Y,N,,Y,1953.0,Y,DB00563,L04AX03; L01BA01,CHEMBL34259,"Acute Lymphocytic Leukemia (ALL); Acute Promyelocytic Leukemia (APL); Breast Cancer; Cancer, Bladder; Central Nervous System Lymphoma; Choriocarcinoma; Head and Neck Carcinoma; Meningeal leukemia; Sarcoma, Osteogenic; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Squamous Cell Carcinoma of Lung; Advanced Alibert-Bazin syndrome; Advanced non-Hodgkin lymphoma; Nonleukemic meningeal cancer",TYMS; CPT1A; MIR4268; NFATC2; SPECC1L; CDH16; POLB; TNFAIP3; CCND1; GSTM1; ERCC2; NTRK3; GSTT1; ENG; IKZF1; MSH3; CLTC; S100A12; NR1I2; VDR; S100A8; AFP; NQO1; NCOA3; KCNA1; IMPDH1; ADA; HGF; PPARG; NOP2; POLH; NTRK1; GLS; KLRD1; NALCN; FOLH1; CYP2C19; APEX1; CYP2C9; FTCDNL1; DOK5; GATA3; NOS3; PNPLA3; TP53; TLR4; ALOX5; FGFR4; SULT2A1; SLC29A1; HSPB2; SOD2; FLT3; ENOSF1; ICAM3; GSK3B; IDH1; LINC00251; IGHMBP2; SLC22A11; POLI; BIRC5; CYP1A2; FCGR3B; ATF5; SLC28A3; FGF14; HLA-E; BAX; ATP5F1E; KIR2DS4; SLC46A1; BCOR; TARDBP; CDK9; EHMT2; RBMS3; FOLR1; CYP2B6; COL18A1; PYGL; SLAMF1; E2F1; NR3C1; PFDN4; AHRR; KLC3; HSD17B10; MIR3117; SLCO1B1; ATIC; CDH2; CDKN1B; BMP7; CYP2D6; NFATC1; SLC22A8; TAT; DHFR; SLC22A9; ABCC4; FOXP3; CYP3A4; TPM3; ALK; IL2; HLA-C; NFE2L2; SLC16A7; IL1RN; SLC19A1; MPHOSPH8,2024-07-25,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,454.44700000000023,0.2684000000000003,5,10,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,"<INDICATION=Acute Lymphocytic Leukemia (ALL); Acute Promyelocytic Leukemia (APL); Breast Cancer; Cancer, Bladder; Central Nervous System Lymphoma; Choriocarcinoma; Head and Neck Carcinoma; Meningeal leukemia; Sarcoma, Osteogenic; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Squamous Cell Carcinoma of Lung; Advanced Alibert-Bazin syndrome; Advanced non-Hodgkin lymphoma; Nonleukemic meningeal cancer> <TARGET=TYMS; CPT1A; MIR4268; NFATC2; SPECC1L; CDH16; POLB; TNFAIP3; CCND1; GSTM1; ERCC2; NTRK3; GSTT1; ENG; IKZF1; MSH3; CLTC; S100A12; NR1I2; VDR; S100A8; AFP; NQO1; NCOA3; KCNA1; IMPDH1; ADA; HGF; PPARG; NOP2; POLH; NTRK1; GLS; KLRD1; NALCN; FOLH1; CYP2C19; APEX1; CYP2C9; FTCDNL1; DOK5; GATA3; NOS3; PNPLA3; TP53; TLR4; ALOX5; FGFR4; SULT2A1; SLC29A1; HSPB2; SOD2; FLT3; ENOSF1; ICAM3; GSK3B; IDH1; LINC00251; IGHMBP2; SLC22A11; POLI; BIRC5; CYP1A2; FCGR3B; ATF5; SLC28A3; FGF14; HLA-E; BAX; ATP5F1E; KIR2DS4; SLC46A1; BCOR; TARDBP; CDK9; EHMT2; RBMS3; FOLR1; CYP2B6; COL18A1; PYGL; SLAMF1; E2F1; NR3C1; PFDN4; AHRR; KLC3; HSD17B10; MIR3117; SLCO1B1; ATIC; CDH2; CDKN1B; BMP7; CYP2D6; NFATC1; SLC22A8; TAT; DHFR; SLC22A9; ABCC4; FOXP3; CYP3A4; TPM3; ALK; IL2; HLA-C; NFE2L2; SLC16A7; IL1RN; SLC19A1; MPHOSPH8>"
Midostaurin,Y,Y,N,,N,2017.0,N,DB06595,L01EX10,CHEMBL608533,Acute Myeloid Leukemia (AML); Malignant mast cell neoplasm; Systemic mastocytosis with associated hematological neoplasm,NTRK3; NPM1; PDGFRA; FLT3; STK32B; JAK3; IL6; IDH2; PRKCQ; KDR; PRKCE; DPYS; JAK2; FGFR3; LATS2; PRKCB; CBL; PRKCH; CTSV; PRKCA; PDGFRB; IL2; PIK3CA; PRKD1; FGFR1; JAK1; PRKCI; PIK3CB; TNF; PRKCG; PRKCD; PRKD3; KIT; PRKCZ; HSPA4; YES1,2024-07-24,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,570.6490000000003,5.906800000000007,1,6,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<INDICATION=Acute Myeloid Leukemia (AML); Malignant mast cell neoplasm; Systemic mastocytosis with associated hematological neoplasm> <TARGET=NTRK3; NPM1; PDGFRA; FLT3; STK32B; JAK3; IL6; IDH2; PRKCQ; KDR; PRKCE; DPYS; JAK2; FGFR3; LATS2; PRKCB; CBL; PRKCH; CTSV; PRKCA; PDGFRB; IL2; PIK3CA; PRKD1; FGFR1; JAK1; PRKCI; PIK3CB; TNF; PRKCG; PRKCD; PRKD3; KIT; PRKCZ; HSPA4; YES1>
Mifamurtide,Y,N,N,,N,2009.0,N,DB13615,L03AX15,CHEMBL2107354,"High-grade, nonmetastatic Osteosarcoma; Resectable, nonmetastatic Osteosarcoma",NOD2,2024-02-07,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(=O)C)C(C(CO)O)O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],1277.5150000000006,1.1521999999999886,9,19,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(C)=O)C(O)C(O)CO)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],"<INDICATION=High-grade, nonmetastatic Osteosarcoma; Resectable, nonmetastatic Osteosarcoma> <TARGET=NOD2>"
Mirvetuximab Soravtansine,Y,Y,N,,N,2022.0,N,DB12489,L01FX26,CHEMBL3545132,"Platinum Resistant Primary Peritoneal Cancer, Platinum-resistant Epithelial Ovarian Cancer, Platinum drug resistant Fallopian tube cancer",HOXB2,2024-07-24,CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)N(C)C(=O)CCC(C)(C)SSCCC(C(=O)N)S(=O)(=O)O)C)C)OC)(NC(=O)O2)O,977.618,4.5865000000000045,4,15,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)CCC(C)(C)SSCCC(C(N)=O)S(=O)(=O)O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,"<INDICATION=Platinum Resistant Primary Peritoneal Cancer, Platinum-resistant Epithelial Ovarian Cancer, Platinum drug resistant Fallopian tube cancer> <TARGET=HOXB2>"
Mitomycin,N,Y,Y,,N,1981.0,Y,DB00305,L01DC03,CHEMBL105,"Adenocarcinoma of the Pancreas; Adenocarcinoma of the Stomach; Breast Cancer; Cancer, Anal; Cancer, Bladder; Cervical Cancers; Head and Neck Carcinoma; Mesothelioma; Non-Small Cell Lung Carcinoma (NSCLC); Low-grade Upper Tract Urothelial Cancer (LG-UTUC)",IL1A; PALB2; LGALS2; DHFR; XDH; BRCA1; CYP3A4; CYP1A2; TP53; CYP2C19; AR; CGB5; KRT18; TYMS; VWF; CYP7B1; BGLAP; FANCC; ABCB4; CYP2C9; TAT; MAPK10; CYP2D6; ABCB1,2024-07-25,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,334.33200000000005,-1.6511999999999976,3,8,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,"<INDICATION=Adenocarcinoma of the Pancreas; Adenocarcinoma of the Stomach; Breast Cancer; Cancer, Anal; Cancer, Bladder; Cervical Cancers; Head and Neck Carcinoma; Mesothelioma; Non-Small Cell Lung Carcinoma (NSCLC); Low-grade Upper Tract Urothelial Cancer (LG-UTUC)> <TARGET=IL1A; PALB2; LGALS2; DHFR; XDH; BRCA1; CYP3A4; CYP1A2; TP53; CYP2C19; AR; CGB5; KRT18; TYMS; VWF; CYP7B1; BGLAP; FANCC; ABCB4; CYP2C9; TAT; MAPK10; CYP2D6; ABCB1>"
Mitoxantrone,N,Y,Y,,N,1987.0,Y,DB01204,L01DB07,CHEMBL58,"Acute Lymphocytic Leukemia (ALL); Acute Myeloid Leukemia (AML); Acute Promyelocytic Leukemia (APL); Lymphoma, Hodgkins; Metastatic Breast Cancer; Non-Hodgkin's Lymphoma (NHL); Relapsed Leukemia; Relapsed Lymphomas; Hormone refractory, advanced Prostate cancer; Relapsed Hepatocellular carcinoma",UGT1A5; ATAD5; C10orf67; WRN; BRCA1; EHMT2; BLM; DCK; RACGAP1; SLCO1B1; TOP2A; POLH; MAPK1; KDM4A; RPSA; POLI; POLK; ABCG2; RECQL; YES1; MPHOSPH8; ABCB1; HTT; DNMT1; GBX2; TP53; PIM1; FEN1; NSD2; RGS4; BAX; ARSA; NFKB1; ATXN2; RAD52; CBX1; THPO; MECP2; SMAD3; CYP3A4; GALNT14; BCL2; FLT3; MBNL1,2024-07-24,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,444.4880000000002,-0.1392000000000001,8,10,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,"<INDICATION=Acute Lymphocytic Leukemia (ALL); Acute Myeloid Leukemia (AML); Acute Promyelocytic Leukemia (APL); Lymphoma, Hodgkins; Metastatic Breast Cancer; Non-Hodgkin's Lymphoma (NHL); Relapsed Leukemia; Relapsed Lymphomas; Hormone refractory, advanced Prostate cancer; Relapsed Hepatocellular carcinoma> <TARGET=UGT1A5; ATAD5; C10orf67; WRN; BRCA1; EHMT2; BLM; DCK; RACGAP1; SLCO1B1; TOP2A; POLH; MAPK1; KDM4A; RPSA; POLI; POLK; ABCG2; RECQL; YES1; MPHOSPH8; ABCB1; HTT; DNMT1; GBX2; TP53; PIM1; FEN1; NSD2; RGS4; BAX; ARSA; NFKB1; ATXN2; RAD52; CBX1; THPO; MECP2; SMAD3; CYP3A4; GALNT14; BCL2; FLT3; MBNL1>"
Mobocertinib,N,Y,N,,N,2021.0,N,DB16390,L01EB10,CHEMBL4650319,"Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer",EGFR,2024-02-07,CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,585.7090000000003,5.075000000000004,2,10,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"<INDICATION=Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR>"
Nab-Paclitaxel,Y,Y,N,,N,2005.0,Y,Not found in DrugBank,L01CD01,CHEMBL428647,Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer,TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A,2024-07-24,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,3.735700000000004,4,14,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,<INDICATION=Advanced Cervical Cancer; Advanced Head and Neck Cancer; Advanced Ovarian Cancer; Advanced Soft Tissue Sarcoma; Esophageal Cancers; Fallopian Tube Cancer; Kaposi's sarcoma; Locally Advanced Non-Small Cell Lung Cancer; Malignant Neoplasm of Stomach; Malignant Peritoneal Neoplasm; Metastatic Bladder Cancer; Metastatic Breast Cancer; Metastatic Melanoma; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Pancreatic Adenocarcinoma Metastatic; Advanced Bladder cancer; Advanced Thymoma; Metastatic Penile cancer; Refractory Small cell lung cancer; Refractory Testicular germ cell cancer> <TARGET=TUBA3E; TRIM5; EPHA6; EPHA5; ROS1; RRM1; TUBB3; TUBB2B; ERCC2; TUBB8; NFE2; MYB; ABCB1; NR1I2; CASP3; KRAS; PTEN; CYP3A; NOP2; ASS1; LIG3; AURKA; TUBB6; CYP3A5; FASN; ABCC2; SOD2; TUBB4A; TUBA1C; FGFR1; PGP; TUBA3C; BCL2; TOP2A; SLCO1B3; TIGD1; FGD4; ABCG2; CBR3; MMP2; FOS; GSTP1; CD274; EIF4EBP1; AFG2A; PDCD4; RAF1; NRG3; STMN1; IL2RA; NAT2; ACSS2; ETS2; JAK2; FNTB; TUBB4B; MSH2; BIRC5; ABCC3; TLE3; ARHGEF10; CXCL8; NBEAP1; CDKN1A; MAP3K1; PMS2; GMNN; FZD3; PIK3CA; TUBA4A; SLC29A1; ERBB2; AR; ABCC1; FCGR2A; ABCC10; MISP; TUBB2A; ATM; SYK; EDNRB; EGFR; GSTM1; DDIT3; CDK2; BRCA1; RB1; EIF4E2; ERCC1; LIF; SLCO1B1; MSH6; SPIDR; GCF1; E2F1; MLH1; TUBA3D; DSCAM; TP53; GSTT1; TUBA1B; TUBB1; MAD1L1; BDNF; NRG1; TUBB; PIK3CG; TUBA1A>
Nelarabine,Y,Y,N,,N,2005.0,Y,DB01280,L01BB07,CHEMBL1201112,Lymphoblastic lymphoma (Precursor T-lymphoblastic lymphoma/leukemia) refractory; Refractory Acute Lymphoblastic Leukemia,POLA1; NT5C2,2024-02-07,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N,297.2710000000001,-1.9713999999999987,4,10,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,<INDICATION=Lymphoblastic lymphoma (Precursor T-lymphoblastic lymphoma/leukemia) refractory; Refractory Acute Lymphoblastic Leukemia> <TARGET=POLA1; NT5C2>
Neratinib,Y,Y,N,,N,2017.0,N,DB11828,L01EH02,CHEMBL180022,Breast Cancer,KDR; EN1; EGFR; PGR; ESR2; ERBB4; PIK3CA; CBL; BRAF; HERC2; DXO; ESR1; YES1; ERBB2,2024-07-24,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C,557.0540000000001,5.932480000000006,2,8,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,<INDICATION=Breast Cancer> <TARGET=KDR; EN1; EGFR; PGR; ESR2; ERBB4; PIK3CA; CBL; BRAF; HERC2; DXO; ESR1; YES1; ERBB2>
Nilotinib,Y,Y,N,,Y,2007.0,N,DB04868,L01EA03,CHEMBL255863,"Chronic Phase Chronic Myeloid Leukemia; Refractory Gastrointestinal stromal tumor; Refractory, accelerated phase Chronic myeloid leukemia",DDR2; ABL1; CYP1A1; PDGFRB; KIT; ABCG2; PDGFRA; BCR; DUSP2; FLT3; GSTP1; CYP3A4; UGT1A1; NF1; ABI1; DUSP1,2024-07-24,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,529.5260000000002,6.355840000000004,2,7,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,"<INDICATION=Chronic Phase Chronic Myeloid Leukemia; Refractory Gastrointestinal stromal tumor; Refractory, accelerated phase Chronic myeloid leukemia> <TARGET=DDR2; ABL1; CYP1A1; PDGFRB; KIT; ABCG2; PDGFRA; BCR; DUSP2; FLT3; GSTP1; CYP3A4; UGT1A1; NF1; ABI1; DUSP1>"
Nilutamide,N,Y,N,,N,1996.0,Y,DB00665,L02BB02,CHEMBL1274,Metastatic Hormone Refractory Prostate Cancer,KLK3; AR; CYP2C9; CYP2D6; NFE2L2; CYP2C19; CYP1A2; PRL; BEVI; CYP3A4,2024-07-24,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,317.223,2.4484000000000004,1,4,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,<INDICATION=Metastatic Hormone Refractory Prostate Cancer> <TARGET=KLK3; AR; CYP2C9; CYP2D6; NFE2L2; CYP2C19; CYP1A2; PRL; BEVI; CYP3A4>
Nintedanib,Y,Y,N,,N,2014.0,Y,DB09079,L01EX09,CHEMBL502835,Locally advanced Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma; Locally recurrent Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma; Metastatic Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma,FGFR2; FGFR3; CFLAR; PIK3CA; PDGFRA; FLT1; KIT; KDR; AKT1; DRD1; DPYSL2; CTSV; DPP4; SLC26A3; DRD3; DPYSL3; FLT4; DSP; DR1; FGFR4; FGFR1; PDGFRB; DRD2; DPP6; RET,2024-07-24,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,539.6360000000003,4.039400000000003,2,7,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,<INDICATION=Locally advanced Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma; Locally recurrent Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma; Metastatic Non-Small Cell Lung Cancer (NSCLC) caused by Adenocarcinoma> <TARGET=FGFR2; FGFR3; CFLAR; PIK3CA; PDGFRA; FLT1; KIT; KDR; AKT1; DRD1; DPYSL2; CTSV; DPP4; SLC26A3; DRD3; DPYSL3; FLT4; DSP; DR1; FGFR4; FGFR1; PDGFRB; DRD2; DPP6; RET>
Niraparib,Y,Y,N,,N,2017.0,N,DB11793,L01XK02,CHEMBL1094636,Fallopian Tube Cancer; Ovarian Epithelial Cancer; Primary Peritoneal Cancer,BRCA1; MYCN; BRCA2; PARP1; GNAI2P1; IDH1; PTEN; ARID1A; ATM; GNAI2; CD274; SLFN11; ATR; PARP2,2024-07-24,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,320.3960000000001,2.5914,2,4,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,<INDICATION=Fallopian Tube Cancer; Ovarian Epithelial Cancer; Primary Peritoneal Cancer> <TARGET=BRCA1; MYCN; BRCA2; PARP1; GNAI2P1; IDH1; PTEN; ARID1A; ATM; GNAI2; CD274; SLFN11; ATR; PARP2>
Nirogacestat Hydrobromide,N,Y,N,,N,2023.0,N,DB12005,L01XX81,CHEMBL4298153,Progressive Desmoid Tumors,PSENEN; NCSTN; APC; NOTCH2; NOTCH3; APP; PSEN1; NOTCH4; GLUL; APH1B; APH1A; PSEN2; CTNNB1; NOTCH1,2024-11-28,CCCC(C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C)NC2CCC3=C(C2)C(=CC(=C3)F)F.Br.Br,651.4790000000003,5.942200000000007,3,5,Br.Br.CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,<INDICATION=Progressive Desmoid Tumors> <TARGET=PSENEN; NCSTN; APC; NOTCH2; NOTCH3; APP; PSEN1; NOTCH4; GLUL; APH1B; APH1A; PSEN2; CTNNB1; NOTCH1>
Olaparib,Y,Y,N,,N,2014.0,N,DB09074,L01XK01,CHEMBL521686,Fallopian Tube Cancer; Malignant Peritoneal Neoplasm; Metastatic Breast Cancer; Ovarian Epithelial Cancer; Primary Peritoneal Cancer; Advanced deleterious germline or somatic BRCA-mutated advanced epithelial ovarian cancer; Advanced deleterious germline or somatic BRCA-mutated fallopian tube cancer; Advanced deleterious germline or somatic BRCA-mutated peritoneal cancer; Refractory Advanced Ovarian Cancer,PPP2R2A; ESR1; PARP1; FFAR1; PGR; BRAF; ESR2; BRCA2; PALB2; STK11; CHEK2; BRCA1; PTEN; DNMT3A; ARID1A; TET2; IDH1; MYC; ATRX; CDK12; TP53; GNAI2P1; IDH2; HDAC2; NRAS; ERBB2; PARP3; PIK3CA; VHL; ATR; KDM6A; MYCN; BAP1; FANCA; FLT3; SF3B1; RAD54L; BARD1; CHEK1; JAK2; GNAI2; PARP2; ATM; MSH3,2024-07-24,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,434.4710000000001,2.3473999999999995,1,4,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,<INDICATION=Fallopian Tube Cancer; Malignant Peritoneal Neoplasm; Metastatic Breast Cancer; Ovarian Epithelial Cancer; Primary Peritoneal Cancer; Advanced deleterious germline or somatic BRCA-mutated advanced epithelial ovarian cancer; Advanced deleterious germline or somatic BRCA-mutated fallopian tube cancer; Advanced deleterious germline or somatic BRCA-mutated peritoneal cancer; Refractory Advanced Ovarian Cancer> <TARGET=PPP2R2A; ESR1; PARP1; FFAR1; PGR; BRAF; ESR2; BRCA2; PALB2; STK11; CHEK2; BRCA1; PTEN; DNMT3A; ARID1A; TET2; IDH1; MYC; ATRX; CDK12; TP53; GNAI2P1; IDH2; HDAC2; NRAS; ERBB2; PARP3; PIK3CA; VHL; ATR; KDM6A; MYCN; BAP1; FANCA; FLT3; SF3B1; RAD54L; BARD1; CHEK1; JAK2; GNAI2; PARP2; ATM; MSH3>
Olutasidenib,N,Y,N,,N,2022.0,N,DB16267,,CHEMBL4297610,"Refractory Acute Myeloid Leukemia (AML), Relapsed Acute Myelogenous Leukemia (AML)",IDH1; GPX1P2,2024-07-24,CC(C1=CC2=C(C=CC(=C2)Cl)NC1=O)NC3=CC=C(N(C3=O)C)C#N,354.79700000000014,2.9249800000000006,2,5,CC(Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,"<INDICATION=Refractory Acute Myeloid Leukemia (AML), Relapsed Acute Myelogenous Leukemia (AML)> <TARGET=IDH1; GPX1P2>"
Omacetaxine Mepesuccinate,N,Y,N,,N,2009.0,N,DB04865,L01XX40,CHEMBL46286,"Refractory, accelerated phase Chronic myeloid leukemia; Refractory, chronic phase Chronic myeloid leukemia",BIRC5; FLT3; TERT; BCR; ABL1,2024-07-24,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,545.6290000000006,2.580700000000002,2,10,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,"<INDICATION=Refractory, accelerated phase Chronic myeloid leukemia; Refractory, chronic phase Chronic myeloid leukemia> <TARGET=BIRC5; FLT3; TERT; BCR; ABL1>"
Osimertinib,Y,Y,N,,N,2015.0,N,DB09330,L01EB04,CHEMBL3353410,Metastatic Non-Small Cell Lung Cancer,EGFR; STAT3; TP53; KEAP1; ROS1; DXO; PIK3CA; MET; ALK; PTEN; ERBB2; ABCG2; CTNNB1; BRAF; NRAS,2024-07-24,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,499.6190000000003,4.509800000000004,2,8,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<INDICATION=Metastatic Non-Small Cell Lung Cancer> <TARGET=EGFR; STAT3; TP53; KEAP1; ROS1; DXO; PIK3CA; MET; ALK; PTEN; ERBB2; ABCG2; CTNNB1; BRAF; NRAS>
